Threshold_Years,FP_Cost,FN_Cost,Cost_Ratio,Best_Thresh,FP,FN,FP_Rate,FN_Rate,Error_Ratio_FP_to_FN
7,30,70,0.42857142857142855,0.35000000000000003,167,68,0.29609929078014185,0.11703958691910499,2.4558823529411766
7,29,71,0.4084507042253521,0.35000000000000003,167,68,0.29609929078014185,0.11703958691910499,2.4558823529411766
7,28,72,0.3888888888888889,0.35000000000000003,167,68,0.29609929078014185,0.11703958691910499,2.4558823529411766
7,27,73,0.3698630136986301,0.28,210,52,0.3723404255319149,0.08950086058519793,4.038461538461538
7,26,74,0.35135135135135137,0.28,210,52,0.3723404255319149,0.08950086058519793,4.038461538461538
7,25,75,0.3333333333333333,0.23,240,42,0.425531914893617,0.07228915662650602,5.714285714285714
7,24,76,0.3157894736842105,0.2,262,35,0.4645390070921986,0.060240963855421686,7.485714285714286
7,23,77,0.2987012987012987,0.2,262,35,0.4645390070921986,0.060240963855421686,7.485714285714286
7,22,78,0.28205128205128205,0.2,262,35,0.4645390070921986,0.060240963855421686,7.485714285714286
7,21,79,0.26582278481012656,0.15000000000000002,298,25,0.5283687943262412,0.043029259896729774,11.92
7,20,80,0.25,0.15000000000000002,298,25,0.5283687943262412,0.043029259896729774,11.92
7,19,81,0.2345679012345679,0.13,319,20,0.5656028368794326,0.03442340791738382,15.95
7,18,82,0.21951219512195122,0.13,319,20,0.5656028368794326,0.03442340791738382,15.95
7,17,83,0.20481927710843373,0.13,319,20,0.5656028368794326,0.03442340791738382,15.95
7,16,84,0.19047619047619047,0.13,319,20,0.5656028368794326,0.03442340791738382,15.95
7,15,85,0.17647058823529413,0.13,319,20,0.5656028368794326,0.03442340791738382,15.95
7,14,86,0.16279069767441862,0.09,366,12,0.648936170212766,0.020654044750430294,30.5
7,13,87,0.14942528735632185,0.09,366,12,0.648936170212766,0.020654044750430294,30.5
7,12,88,0.13636363636363635,0.08,388,9,0.6879432624113475,0.01549053356282272,43.111111111111114
7,11,89,0.12359550561797752,0.06999999999999999,403,7,0.7145390070921985,0.012048192771084338,57.57142857142857
7,10,90,0.1111111111111111,0.060000000000000005,420,5,0.7446808510638298,0.008605851979345954,84.0
7,9,91,0.0989010989010989,0.060000000000000005,420,5,0.7446808510638298,0.008605851979345954,84.0
7,8,92,0.08695652173913043,0.060000000000000005,420,5,0.7446808510638298,0.008605851979345954,84.0
7,7,93,0.07526881720430108,0.060000000000000005,420,5,0.7446808510638298,0.008605851979345954,84.0
7,6,94,0.06382978723404255,0.060000000000000005,420,5,0.7446808510638298,0.008605851979345954,84.0
7,5,95,0.05263157894736842,0.04,476,2,0.8439716312056738,0.0034423407917383822,238.0
7,4,96,0.041666666666666664,0.03,522,0,0.925531914893617,0.0,inf
7,3,97,0.030927835051546393,0.03,522,0,0.925531914893617,0.0,inf
7,2,98,0.02040816326530612,0.03,522,0,0.925531914893617,0.0,inf
7,1,99,0.010101010101010102,0.03,522,0,0.925531914893617,0.0,inf
7,0,100,0.0,0.01,564,0,1.0,0.0,inf
8,100,0,inf,0.93,0,371,0.0,0.7162162162162162,0.0
8,99,1,99.0,0.93,0,371,0.0,0.7162162162162162,0.0
8,98,2,49.0,0.93,0,371,0.0,0.7162162162162162,0.0
8,97,3,32.333333333333336,0.9,1,330,0.001694915254237288,0.637065637065637,0.0030303030303030303
8,96,4,24.0,0.9,1,330,0.001694915254237288,0.637065637065637,0.0030303030303030303
8,95,5,19.0,0.9,1,330,0.001694915254237288,0.637065637065637,0.0030303030303030303
8,94,6,15.666666666666666,0.9,1,330,0.001694915254237288,0.637065637065637,0.0030303030303030303
8,93,7,13.285714285714286,0.9,1,330,0.001694915254237288,0.637065637065637,0.0030303030303030303
8,92,8,11.5,0.9,1,330,0.001694915254237288,0.637065637065637,0.0030303030303030303
8,91,9,10.11111111111111,0.89,2,319,0.003389830508474576,0.6158301158301158,0.006269592476489028
8,90,10,9.0,0.89,2,319,0.003389830508474576,0.6158301158301158,0.006269592476489028
8,89,11,8.090909090909092,0.89,2,319,0.003389830508474576,0.6158301158301158,0.006269592476489028
8,88,12,7.333333333333333,0.8400000000000001,6,289,0.010169491525423728,0.5579150579150579,0.020761245674740483
8,87,13,6.6923076923076925,0.79,10,261,0.01694915254237288,0.5038610038610039,0.038314176245210725
8,86,14,6.142857142857143,0.79,10,261,0.01694915254237288,0.5038610038610039,0.038314176245210725
8,85,15,5.666666666666667,0.79,10,261,0.01694915254237288,0.5038610038610039,0.038314176245210725
8,84,16,5.25,0.79,10,261,0.01694915254237288,0.5038610038610039,0.038314176245210725
8,83,17,4.882352941176471,0.79,10,261,0.01694915254237288,0.5038610038610039,0.038314176245210725
8,82,18,4.555555555555555,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,81,19,4.2631578947368425,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,80,20,4.0,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,79,21,3.761904761904762,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,78,22,3.5454545454545454,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,77,23,3.347826086956522,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,76,24,3.1666666666666665,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,75,25,3.0,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,74,26,2.8461538461538463,0.67,25,188,0.0423728813559322,0.36293436293436293,0.13297872340425532
8,73,27,2.7037037037037037,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,72,28,2.5714285714285716,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,71,29,2.4482758620689653,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,70,30,2.3333333333333335,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,69,31,2.225806451612903,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,68,32,2.125,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,67,33,2.0303030303030303,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,66,34,1.9411764705882353,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,65,35,1.8571428571428572,0.65,29,177,0.04915254237288136,0.3416988416988417,0.1638418079096045
8,64,36,1.7777777777777777,0.59,53,134,0.08983050847457627,0.25868725868725867,0.39552238805970147
8,63,37,1.7027027027027026,0.59,53,134,0.08983050847457627,0.25868725868725867,0.39552238805970147
8,62,38,1.631578947368421,0.59,53,134,0.08983050847457627,0.25868725868725867,0.39552238805970147
8,61,39,1.564102564102564,0.59,53,134,0.08983050847457627,0.25868725868725867,0.39552238805970147
8,60,40,1.5,0.59,53,134,0.08983050847457627,0.25868725868725867,0.39552238805970147
8,59,41,1.4390243902439024,0.59,53,134,0.08983050847457627,0.25868725868725867,0.39552238805970147
8,58,42,1.380952380952381,0.59,53,134,0.08983050847457627,0.25868725868725867,0.39552238805970147
8,57,43,1.3255813953488371,0.59,53,134,0.08983050847457627,0.25868725868725867,0.39552238805970147
8,56,44,1.2727272727272727,0.5700000000000001,63,121,0.10677966101694915,0.2335907335907336,0.5206611570247934
8,55,45,1.2222222222222223,0.5700000000000001,63,121,0.10677966101694915,0.2335907335907336,0.5206611570247934
8,54,46,1.173913043478261,0.5700000000000001,63,121,0.10677966101694915,0.2335907335907336,0.5206611570247934
8,53,47,1.127659574468085,0.5700000000000001,63,121,0.10677966101694915,0.2335907335907336,0.5206611570247934
8,52,48,1.0833333333333333,0.5700000000000001,63,121,0.10677966101694915,0.2335907335907336,0.5206611570247934
8,51,49,1.0408163265306123,0.5700000000000001,63,121,0.10677966101694915,0.2335907335907336,0.5206611570247934
8,50,50,1.0,0.56,68,116,0.1152542372881356,0.22393822393822393,0.5862068965517241
8,49,51,0.9607843137254902,0.56,68,116,0.1152542372881356,0.22393822393822393,0.5862068965517241
8,48,52,0.9230769230769231,0.56,68,116,0.1152542372881356,0.22393822393822393,0.5862068965517241
8,47,53,0.8867924528301887,0.56,68,116,0.1152542372881356,0.22393822393822393,0.5862068965517241
8,46,54,0.8518518518518519,0.56,68,116,0.1152542372881356,0.22393822393822393,0.5862068965517241
8,45,55,0.8181818181818182,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,44,56,0.7857142857142857,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,43,57,0.7543859649122807,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,42,58,0.7241379310344828,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,41,59,0.6949152542372882,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,40,60,0.6666666666666666,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,39,61,0.639344262295082,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,38,62,0.6129032258064516,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,37,63,0.5873015873015873,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,36,64,0.5625,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,35,65,0.5384615384615384,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,34,66,0.5151515151515151,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,33,67,0.4925373134328358,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,32,68,0.47058823529411764,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,31,69,0.4492753623188406,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,30,70,0.42857142857142855,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,29,71,0.4084507042253521,0.49,118,75,0.2,0.14478764478764478,1.5733333333333333
8,28,72,0.3888888888888889,0.41000000000000003,168,55,0.2847457627118644,0.10617760617760617,3.0545454545454547
8,27,73,0.3698630136986301,0.41000000000000003,168,55,0.2847457627118644,0.10617760617760617,3.0545454545454547
8,26,74,0.35135135135135137,0.41000000000000003,168,55,0.2847457627118644,0.10617760617760617,3.0545454545454547
8,25,75,0.3333333333333333,0.41000000000000003,168,55,0.2847457627118644,0.10617760617760617,3.0545454545454547
8,24,76,0.3157894736842105,0.41000000000000003,168,55,0.2847457627118644,0.10617760617760617,3.0545454545454547
8,23,77,0.2987012987012987,0.41000000000000003,168,55,0.2847457627118644,0.10617760617760617,3.0545454545454547
8,22,78,0.28205128205128205,0.23,279,23,0.4728813559322034,0.0444015444015444,12.130434782608695
8,21,79,0.26582278481012656,0.23,279,23,0.4728813559322034,0.0444015444015444,12.130434782608695
8,20,80,0.25,0.23,279,23,0.4728813559322034,0.0444015444015444,12.130434782608695
8,19,81,0.2345679012345679,0.23,279,23,0.4728813559322034,0.0444015444015444,12.130434782608695
8,18,82,0.21951219512195122,0.23,279,23,0.4728813559322034,0.0444015444015444,12.130434782608695
8,17,83,0.20481927710843373,0.23,279,23,0.4728813559322034,0.0444015444015444,12.130434782608695
8,16,84,0.19047619047619047,0.23,279,23,0.4728813559322034,0.0444015444015444,12.130434782608695
8,15,85,0.17647058823529413,0.23,279,23,0.4728813559322034,0.0444015444015444,12.130434782608695
8,14,86,0.16279069767441862,0.22,285,22,0.4830508474576271,0.04247104247104247,12.954545454545455
8,13,87,0.14942528735632185,0.22,285,22,0.4830508474576271,0.04247104247104247,12.954545454545455
8,12,88,0.13636363636363635,0.21000000000000002,292,21,0.49491525423728816,0.04054054054054054,13.904761904761905
8,11,89,0.12359550561797752,0.19,307,19,0.5203389830508475,0.03667953667953668,16.157894736842106
8,10,90,0.1111111111111111,0.19,307,19,0.5203389830508475,0.03667953667953668,16.157894736842106
8,9,91,0.0989010989010989,0.06999999999999999,459,3,0.7779661016949152,0.005791505791505791,153.0
8,8,92,0.08695652173913043,0.06999999999999999,459,3,0.7779661016949152,0.005791505791505791,153.0
8,7,93,0.07526881720430108,0.06999999999999999,459,3,0.7779661016949152,0.005791505791505791,153.0
8,6,94,0.06382978723404255,0.06999999999999999,459,3,0.7779661016949152,0.005791505791505791,153.0
8,5,95,0.05263157894736842,0.06999999999999999,459,3,0.7779661016949152,0.005791505791505791,153.0
8,4,96,0.041666666666666664,0.06999999999999999,459,3,0.7779661016949152,0.005791505791505791,153.0
8,3,97,0.030927835051546393,0.06999999999999999,459,3,0.7779661016949152,0.005791505791505791,153.0
8,2,98,0.02040816326530612,0.01,590,0,1.0,0.0,inf
8,1,99,0.010101010101010102,0.01,590,0,1.0,0.0,inf
8,0,100,0.0,0.01,590,0,1.0,0.0,inf
9,100,0,inf,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,99,1,99.0,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,98,2,49.0,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,97,3,32.333333333333336,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,96,4,24.0,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,95,5,19.0,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,94,6,15.666666666666666,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,93,7,13.285714285714286,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,92,8,11.5,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,91,9,10.11111111111111,0.9500000000000001,0,308,0.0,0.6666666666666666,0.0
9,90,10,9.0,0.89,4,269,0.006557377049180328,0.5822510822510822,0.01486988847583643
9,89,11,8.090909090909092,0.89,4,269,0.006557377049180328,0.5822510822510822,0.01486988847583643
9,88,12,7.333333333333333,0.88,5,261,0.00819672131147541,0.564935064935065,0.019157088122605363
9,87,13,6.6923076923076925,0.88,5,261,0.00819672131147541,0.564935064935065,0.019157088122605363
9,86,14,6.142857142857143,0.88,5,261,0.00819672131147541,0.564935064935065,0.019157088122605363
9,85,15,5.666666666666667,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,84,16,5.25,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,83,17,4.882352941176471,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,82,18,4.555555555555555,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,81,19,4.2631578947368425,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,80,20,4.0,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,79,21,3.761904761904762,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,78,22,3.5454545454545454,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,77,23,3.347826086956522,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,76,24,3.1666666666666665,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,75,25,3.0,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,74,26,2.8461538461538463,0.77,15,200,0.02459016393442623,0.4329004329004329,0.075
9,73,27,2.7037037037037037,0.72,22,181,0.036065573770491806,0.3917748917748918,0.12154696132596685
9,72,28,2.5714285714285716,0.72,22,181,0.036065573770491806,0.3917748917748918,0.12154696132596685
9,71,29,2.4482758620689653,0.72,22,181,0.036065573770491806,0.3917748917748918,0.12154696132596685
9,70,30,2.3333333333333335,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,69,31,2.225806451612903,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,68,32,2.125,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,67,33,2.0303030303030303,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,66,34,1.9411764705882353,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,65,35,1.8571428571428572,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,64,36,1.7777777777777777,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,63,37,1.7027027027027026,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,62,38,1.631578947368421,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,61,39,1.564102564102564,0.66,32,157,0.05245901639344262,0.3398268398268398,0.20382165605095542
9,60,40,1.5,0.64,36,151,0.05901639344262295,0.3268398268398268,0.23841059602649006
9,59,41,1.4390243902439024,0.64,36,151,0.05901639344262295,0.3268398268398268,0.23841059602649006
9,58,42,1.380952380952381,0.64,36,151,0.05901639344262295,0.3268398268398268,0.23841059602649006
9,57,43,1.3255813953488371,0.64,36,151,0.05901639344262295,0.3268398268398268,0.23841059602649006
9,56,44,1.2727272727272727,0.61,46,138,0.07540983606557378,0.2987012987012987,0.3333333333333333
9,55,45,1.2222222222222223,0.61,46,138,0.07540983606557378,0.2987012987012987,0.3333333333333333
9,54,46,1.173913043478261,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,53,47,1.127659574468085,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,52,48,1.0833333333333333,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,51,49,1.0408163265306123,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,50,50,1.0,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,49,51,0.9607843137254902,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,48,52,0.9230769230769231,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,47,53,0.8867924528301887,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,46,54,0.8518518518518519,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,45,55,0.8181818181818182,0.5700000000000001,65,115,0.10655737704918032,0.24891774891774893,0.5652173913043478
9,44,56,0.7857142857142857,0.47000000000000003,118,72,0.19344262295081968,0.15584415584415584,1.6388888888888888
9,43,57,0.7543859649122807,0.47000000000000003,118,72,0.19344262295081968,0.15584415584415584,1.6388888888888888
9,42,58,0.7241379310344828,0.47000000000000003,118,72,0.19344262295081968,0.15584415584415584,1.6388888888888888
9,41,59,0.6949152542372882,0.45,128,65,0.2098360655737705,0.1406926406926407,1.9692307692307693
9,40,60,0.6666666666666666,0.43,134,61,0.21967213114754097,0.13203463203463203,2.19672131147541
9,39,61,0.639344262295082,0.43,134,61,0.21967213114754097,0.13203463203463203,2.19672131147541
9,38,62,0.6129032258064516,0.43,134,61,0.21967213114754097,0.13203463203463203,2.19672131147541
9,37,63,0.5873015873015873,0.43,134,61,0.21967213114754097,0.13203463203463203,2.19672131147541
9,36,64,0.5625,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,35,65,0.5384615384615384,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,34,66,0.5151515151515151,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,33,67,0.4925373134328358,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,32,68,0.47058823529411764,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,31,69,0.4492753623188406,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,30,70,0.42857142857142855,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,29,71,0.4084507042253521,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,28,72,0.3888888888888889,0.39,157,48,0.2573770491803279,0.1038961038961039,3.2708333333333335
9,27,73,0.3698630136986301,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,26,74,0.35135135135135137,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,25,75,0.3333333333333333,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,24,76,0.3157894736842105,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,23,77,0.2987012987012987,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,22,78,0.28205128205128205,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,21,79,0.26582278481012656,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,20,80,0.25,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,19,81,0.2345679012345679,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,18,82,0.21951219512195122,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,17,83,0.20481927710843373,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,16,84,0.19047619047619047,0.29000000000000004,217,25,0.3557377049180328,0.05411255411255411,8.68
9,15,85,0.17647058823529413,0.23,268,16,0.43934426229508194,0.03463203463203463,16.75
9,14,86,0.16279069767441862,0.23,268,16,0.43934426229508194,0.03463203463203463,16.75
9,13,87,0.14942528735632185,0.23,268,16,0.43934426229508194,0.03463203463203463,16.75
9,12,88,0.13636363636363635,0.2,289,13,0.4737704918032787,0.02813852813852814,22.23076923076923
9,11,89,0.12359550561797752,0.2,289,13,0.4737704918032787,0.02813852813852814,22.23076923076923
9,10,90,0.1111111111111111,0.2,289,13,0.4737704918032787,0.02813852813852814,22.23076923076923
9,9,91,0.0989010989010989,0.2,289,13,0.4737704918032787,0.02813852813852814,22.23076923076923
9,8,92,0.08695652173913043,0.2,289,13,0.4737704918032787,0.02813852813852814,22.23076923076923
9,7,93,0.07526881720430108,0.09999999999999999,379,6,0.6213114754098361,0.012987012987012988,63.166666666666664
9,6,94,0.06382978723404255,0.09999999999999999,379,6,0.6213114754098361,0.012987012987012988,63.166666666666664
9,5,95,0.05263157894736842,0.06999999999999999,433,3,0.7098360655737705,0.006493506493506494,144.33333333333334
9,4,96,0.041666666666666664,0.06999999999999999,433,3,0.7098360655737705,0.006493506493506494,144.33333333333334
9,3,97,0.030927835051546393,0.06999999999999999,433,3,0.7098360655737705,0.006493506493506494,144.33333333333334
9,2,98,0.02040816326530612,0.03,526,1,0.8622950819672132,0.0021645021645021645,526.0
9,1,99,0.010101010101010102,0.01,609,0,0.9983606557377049,0.0,inf
9,0,100,0.0,0.01,609,0,0.9983606557377049,0.0,inf
10,100,0,inf,0.93,0,279,0.0,0.6788321167883211,0.0
10,99,1,99.0,0.93,0,279,0.0,0.6788321167883211,0.0
10,98,2,49.0,0.93,0,279,0.0,0.6788321167883211,0.0
10,97,3,32.333333333333336,0.93,0,279,0.0,0.6788321167883211,0.0
10,96,4,24.0,0.93,0,279,0.0,0.6788321167883211,0.0
10,95,5,19.0,0.93,0,279,0.0,0.6788321167883211,0.0
10,94,6,15.666666666666666,0.93,0,279,0.0,0.6788321167883211,0.0
10,93,7,13.285714285714286,0.93,0,279,0.0,0.6788321167883211,0.0
10,92,8,11.5,0.93,0,279,0.0,0.6788321167883211,0.0
10,91,9,10.11111111111111,0.92,1,268,0.0016051364365971107,0.6520681265206812,0.0037313432835820895
10,90,10,9.0,0.86,6,222,0.009630818619582664,0.5401459854014599,0.02702702702702703
10,89,11,8.090909090909092,0.86,6,222,0.009630818619582664,0.5401459854014599,0.02702702702702703
10,88,12,7.333333333333333,0.86,6,222,0.009630818619582664,0.5401459854014599,0.02702702702702703
10,87,13,6.6923076923076925,0.86,6,222,0.009630818619582664,0.5401459854014599,0.02702702702702703
10,86,14,6.142857142857143,0.86,6,222,0.009630818619582664,0.5401459854014599,0.02702702702702703
10,85,15,5.666666666666667,0.86,6,222,0.009630818619582664,0.5401459854014599,0.02702702702702703
10,84,16,5.25,0.79,12,190,0.019261637239165328,0.46228710462287104,0.06315789473684211
10,83,17,4.882352941176471,0.79,12,190,0.019261637239165328,0.46228710462287104,0.06315789473684211
10,82,18,4.555555555555555,0.73,17,167,0.027287319422150885,0.40632603406326034,0.10179640718562874
10,81,19,4.2631578947368425,0.73,17,167,0.027287319422150885,0.40632603406326034,0.10179640718562874
10,80,20,4.0,0.72,18,163,0.028892455858747994,0.39659367396593675,0.11042944785276074
10,79,21,3.761904761904762,0.72,18,163,0.028892455858747994,0.39659367396593675,0.11042944785276074
10,78,22,3.5454545454545454,0.72,18,163,0.028892455858747994,0.39659367396593675,0.11042944785276074
10,77,23,3.347826086956522,0.7100000000000001,20,156,0.03210272873194221,0.3795620437956204,0.1282051282051282
10,76,24,3.1666666666666665,0.7100000000000001,20,156,0.03210272873194221,0.3795620437956204,0.1282051282051282
10,75,25,3.0,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,74,26,2.8461538461538463,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,73,27,2.7037037037037037,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,72,28,2.5714285714285716,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,71,29,2.4482758620689653,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,70,30,2.3333333333333335,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,69,31,2.225806451612903,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,68,32,2.125,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,67,33,2.0303030303030303,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,66,34,1.9411764705882353,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,65,35,1.8571428571428572,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,64,36,1.7777777777777777,0.6900000000000001,23,147,0.03691813804173355,0.35766423357664234,0.1564625850340136
10,63,37,1.7027027027027026,0.62,39,119,0.06260032102728733,0.2895377128953771,0.3277310924369748
10,62,38,1.631578947368421,0.62,39,119,0.06260032102728733,0.2895377128953771,0.3277310924369748
10,61,39,1.564102564102564,0.62,39,119,0.06260032102728733,0.2895377128953771,0.3277310924369748
10,60,40,1.5,0.62,39,119,0.06260032102728733,0.2895377128953771,0.3277310924369748
10,59,41,1.4390243902439024,0.62,39,119,0.06260032102728733,0.2895377128953771,0.3277310924369748
10,58,42,1.380952380952381,0.62,39,119,0.06260032102728733,0.2895377128953771,0.3277310924369748
10,57,43,1.3255813953488371,0.62,39,119,0.06260032102728733,0.2895377128953771,0.3277310924369748
10,56,44,1.2727272727272727,0.6,46,110,0.0738362760834671,0.26763990267639903,0.41818181818181815
10,55,45,1.2222222222222223,0.6,46,110,0.0738362760834671,0.26763990267639903,0.41818181818181815
10,54,46,1.173913043478261,0.5800000000000001,56,98,0.0898876404494382,0.2384428223844282,0.5714285714285714
10,53,47,1.127659574468085,0.5700000000000001,63,90,0.10112359550561797,0.21897810218978103,0.7
10,52,48,1.0833333333333333,0.5700000000000001,63,90,0.10112359550561797,0.21897810218978103,0.7
10,51,49,1.0408163265306123,0.5700000000000001,63,90,0.10112359550561797,0.21897810218978103,0.7
10,50,50,1.0,0.5700000000000001,63,90,0.10112359550561797,0.21897810218978103,0.7
10,49,51,0.9607843137254902,0.5700000000000001,63,90,0.10112359550561797,0.21897810218978103,0.7
10,48,52,0.9230769230769231,0.5700000000000001,63,90,0.10112359550561797,0.21897810218978103,0.7
10,47,53,0.8867924528301887,0.5700000000000001,63,90,0.10112359550561797,0.21897810218978103,0.7
10,46,54,0.8518518518518519,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,45,55,0.8181818181818182,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,44,56,0.7857142857142857,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
